t,x1,y1,z1
2.8433e+06,-9.36032e+07,-5.10254e+07,0
2.85136e+06,-7.37776e+07,-4.70389e+07,0
2.85941e+06,-5.10281e+07,-4.1145e+07,0
2.86747e+06,-2.33155e+07,-3.09764e+07,0
2.87552e+06,7.0865e+06,5.583e+06,0
2.88358e+06,-2.87505e+07,3.2073e+07,0
2.89163e+06,-5.57925e+07,4.04896e+07,0
2.89969e+06,-7.81951e+07,4.53483e+07,0
2.90774e+06,-9.77923e+07,4.8545e+07,0
2.9158e+06,-1.15419e+08,5.07521e+07,0
2.92385e+06,-1.31544e+08,5.22934e+07,0
2.93191e+06,-1.46462e+08,5.33521e+07,0
2.93996e+06,-1.60376e+08,5.40431e+07,0
2.94802e+06,-1.73432e+08,5.44433e+07,0
2.95607e+06,-1.85739e+08,5.46073e+07,0
2.96412e+06,-1.97383e+08,5.45753e+07,0
2.97218e+06,-2.08432e+08,5.43777e+07,0
2.98023e+06,-2.18942e+08,5.40383e+07,0
2.98829e+06,-2.28958e+08,5.35759e+07,0
2.99634e+06,-2.38518e+08,5.30059e+07,0
3.0044e+06,-2.47655e+08,5.23409e+07,0
3.01245e+06,-2.56398e+08,5.15914e+07,0
3.02051e+06,-2.64771e+08,5.07663e+07,0
3.02856e+06,-2.72794e+08,4.98731e+07,0
3.03662e+06,-2.80487e+08,4.89184e+07,0
3.04467e+06,-2.87866e+08,4.79079e+07,0
3.05273e+06,-2.94946e+08,4.68463e+07,0
3.06078e+06,-3.0174e+08,4.57382e+07,0
3.06884e+06,-3.0826e+08,4.45874e+07,0
3.07689e+06,-3.14517e+08,4.33972e+07,0
3.08494e+06,-3.2052e+08,4.21708e+07,0
3.093e+06,-3.26279e+08,4.09109e+07,0
3.10105e+06,-3.31801e+08,3.96201e+07,0
3.10911e+06,-3.37093e+08,3.83006e+07,0
3.11716e+06,-3.42163e+08,3.69544e+07,0
3.12522e+06,-3.47017e+08,3.55836e+07,0
3.13327e+06,-3.5166e+08,3.41898e+07,0
3.14133e+06,-3.56098e+08,3.27746e+07,0
3.14938e+06,-3.60334e+08,3.13396e+07,0
3.15744e+06,-3.64375e+08,2.98862e+07,0
3.16549e+06,-3.68224e+08,2.84156e+07,0
3.17355e+06,-3.71884e+08,2.6929e+07,0
3.1816e+06,-3.7536e+08,2.54276e+07,0
3.18966e+06,-3.78654e+08,2.39125e+07,0
3.19771e+06,-3.8177e+08,2.23847e+07,0
3.20577e+06,-3.8471e+08,2.08451e+07,0
3.21382e+06,-3.87477e+08,1.92946e+07,0
3.22187e+06,-3.90073e+08,1.77342e+07,0
3.22993e+06,-3.92501e+08,1.61646e+07,0
