t,x1,y1,z1
1.7382e+06,-3.86005e+08,-8.43415e+07,0
1.73901e+06,-3.85581e+08,-8.44791e+07,0
1.73981e+06,-3.85155e+08,-8.46164e+07,0
1.74062e+06,-3.84728e+08,-8.47533e+07,0
1.74142e+06,-3.84299e+08,-8.48899e+07,0
1.74223e+06,-3.83868e+08,-8.5026e+07,0
1.74303e+06,-3.83436e+08,-8.51618e+07,0
1.74384e+06,-3.83002e+08,-8.52973e+07,0
1.74465e+06,-3.82566e+08,-8.54323e+07,0
1.74545e+06,-3.82129e+08,-8.5567e+07,0
1.74626e+06,-3.8169e+08,-8.57012e+07,0
1.74706e+06,-3.8125e+08,-8.58351e+07,0
1.74787e+06,-3.80807e+08,-8.59686e+07,0
1.74867e+06,-3.80364e+08,-8.61018e+07,0
1.74948e+06,-3.79918e+08,-8.62345e+07,0
1.75028e+06,-3.79471e+08,-8.63668e+07,0
1.75109e+06,-3.79022e+08,-8.64988e+07,0
1.7519e+06,-3.78571e+08,-8.66303e+07,0
1.7527e+06,-3.78119e+08,-8.67615e+07,0
1.75351e+06,-3.77665e+08,-8.68923e+07,0
1.75431e+06,-3.7721e+08,-8.70226e+07,0
1.75512e+06,-3.76752e+08,-8.71526e+07,0
1.75592e+06,-3.76293e+08,-8.72821e+07,0
1.75673e+06,-3.75833e+08,-8.74113e+07,0
1.75753e+06,-3.7537e+08,-8.754e+07,0
1.75834e+06,-3.74906e+08,-8.76684e+07,0
1.75914e+06,-3.7444e+08,-8.77963e+07,0
1.75995e+06,-3.73973e+08,-8.79238e+07,0
1.76076e+06,-3.73503e+08,-8.80509e+07,0
1.76156e+06,-3.73032e+08,-8.81776e+07,0
1.76237e+06,-3.7256e+08,-8.83038e+07,0
1.76317e+06,-3.72085e+08,-8.84297e+07,0
1.76398e+06,-3.71609e+08,-8.85551e+07,0
1.76478e+06,-3.71131e+08,-8.86801e+07,0
1.76559e+06,-3.70652e+08,-8.88047e+07,0
1.76639e+06,-3.7017e+08,-8.89288e+07,0
1.7672e+06,-3.69687e+08,-8.90525e+07,0
1.768e+06,-3.69202e+08,-8.91758e+07,0
1.76881e+06,-3.68716e+08,-8.92986e+07,0
1.76962e+06,-3.68227e+08,-8.9421e+07,0
1.77042e+06,-3.67737e+08,-8.9543e+07,0
1.77123e+06,-3.67245e+08,-8.96645e+07,0
1.77203e+06,-3.66752e+08,-8.97856e+07,0
1.77284e+06,-3.66256e+08,-8.99062e+07,0
1.77364e+06,-3.65759e+08,-9.00264e+07,0
1.77445e+06,-3.6526e+08,-9.01462e+07,0
1.77525e+06,-3.6476e+08,-9.02655e+07,0
1.77606e+06,-3.64257e+08,-9.03843e+07,0
1.77686e+06,-3.63753e+08,-9.05027e+07,0
1.77767e+06,-3.63247e+08,-9.06206e+07,0
1.77848e+06,-3.62739e+08,-9.0738e+07,0
